governorate_code,year,month,total_visitors,international_visitors,domestic_visitors,avg_occupancy_rate,total_rooms,total_beds,occupied_rooms,temp,temp_max,rain,ramadan_days,eid_fitr_days,eid_adha_days,ramadan_start_date,ramadan_end_date,eid_fitr_date,eid_adha_date,is_ramadan_month,is_eid_month,name,highway_distance_km,has_airport,major_roads,road_density,accessibility_score,weather_adjusted_visitors,ramadan_adjusted_occupancy,accessibility_efficiency,visitors_per_bed,rooms_per_1000,beds_per_1000,intl_pct,capacity_adequacy,seasonal_amplitude
MAA,2021,8,4428,1944,2484,58,690,1150,400,27.87741935483871,36.6,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Petra (Wadi Musa),20,False,1,low,45,3904,58.0,98.4,3.8504347826086955,155.82655826558263,259.7109304426378,43.90243902439025,28.438346883468835,63.03982176437826
MAA,2021,9,5971,1823,4148,75,690,1150,517,23.956666666666667,33.9,1.4,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Petra (Wadi Musa),20,False,1,low,45,5616,75.0,132.6888888888889,5.1921739130434785,115.55853290906046,192.5975548484341,30.53089934684308,21.089432255903535,63.03982176437826
MAA,2021,10,6624,2986,3638,81,690,1150,558,21.306451612903224,33.0,2.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Petra (Wadi Musa),20,False,1,low,45,6494,81.0,147.2,5.76,104.16666666666667,173.61111111111111,45.078502415458935,19.010416666666668,63.03982176437826
MAA,2021,11,5518,1739,3779,61,690,1150,420,18.046666666666667,27.8,12.7,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Petra (Wadi Musa),20,False,1,low,45,5356,61.0,122.62222222222222,4.798260869565217,125.04530627038781,208.4088437839797,31.515041681768757,22.820768394345777,63.03982176437826
MAA,2021,12,4006,1975,2031,56,690,1150,386,11.829032258064515,24.2,18.8,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Petra (Wadi Musa),20,False,1,low,45,3515,56.0,89.02222222222223,3.4834782608695654,172.24163754368445,287.06939590614076,49.301048427358964,31.434098851722418,63.03982176437826
MAA,2022,1,3664,1301,2363,51,690,1150,351,7.696774193548387,18.7,80.6,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,2987,51.0,81.42222222222222,3.186086956521739,188.31877729257644,313.8646288209607,35.50764192139738,34.36817685589519,63.03982176437826
MAA,2022,2,3731,1209,2522,57,690,1150,393,9.578571428571427,20.0,48.4,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,3147,57.0,82.91111111111111,3.2443478260869565,184.9370142053069,308.2283570088448,32.40418118466899,33.75100509246851,63.03982176437826
MAA,2022,3,6396,2546,3850,68,690,1150,469,10.432258064516128,25.6,25.7,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,5478,68.0,142.13333333333333,5.561739130434782,107.87992495309568,179.79987492182613,39.80612883051907,19.68808630393996,63.03982176437826
MAA,2022,4,6958,2714,4244,79,690,1150,545,21.863333333333333,34.5,0.1,29,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,False,Petra (Wadi Musa),20,False,1,low,45,6763,101.91,154.62222222222223,6.050434782608695,99.16642713423397,165.27737855705664,39.00546133946536,18.0978729519977,63.03982176437826
MAA,2022,5,6692,3244,3448,71,690,1150,489,22.26774193548387,36.3,0.4,1,3,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,True,Petra (Wadi Musa),20,False,1,low,45,6464,71.71,148.7111111111111,5.8191304347826085,103.10818888224746,171.84698147041243,48.47579199043634,18.817244471010163,63.03982176437826
MAA,2022,6,3971,1534,2437,55,690,1150,379,24.986666666666668,33.9,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,3673,55.0,88.24444444444444,3.4530434782608697,173.75975824729287,289.59959707882143,38.63006799294888,31.71115588013095,63.03982176437826
MAA,2022,7,4237,1997,2240,57,690,1150,393,26.0,34.4,0.0,0,0,4,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,True,Petra (Wadi Musa),20,False,1,low,45,3855,57.0,94.15555555555555,3.6843478260869564,162.85107387302335,271.41845645503895,47.13240500354024,29.720320981826763,63.03982176437826
MAA,2022,8,4383,2128,2255,46,690,1150,317,27.861290322580647,37.6,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,3866,46.0,97.4,3.811304347826087,157.42642026009582,262.3773671001597,48.55122062514259,28.730321697467488,63.03982176437826
MAA,2022,9,5848,2203,3645,73,690,1150,503,25.243333333333332,35.2,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,5388,73.0,129.95555555555555,5.085217391304348,117.98905608755129,196.64842681258548,37.67099863201094,21.533002735978112,63.03982176437826
MAA,2022,10,5744,2524,3220,67,690,1150,462,20.816129032258065,30.7,6.4,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,5673,67.0,127.64444444444445,4.994782608695652,120.12534818941505,200.20891364902508,43.941504178272986,21.922876044568245,63.03982176437826
MAA,2022,11,5424,1794,3630,68,690,1150,469,15.706666666666669,24.1,23.5,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,5074,68.0,120.53333333333333,4.716521739130434,127.21238938053098,212.02064896755164,33.07522123893805,23.216261061946902,63.03982176437826
MAA,2022,12,4162,1617,2545,46,690,1150,317,12.516129032258064,19.8,28.4,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Petra (Wadi Musa),20,False,1,low,45,3694,46.0,92.4888888888889,3.6191304347826088,165.78567996155692,276.3094666025949,38.85151369533878,30.255886592984144,63.03982176437826
MAA,2023,1,3871,1685,2186,45,690,1150,310,10.861290322580643,23.8,14.1,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,3340,45.0,86.02222222222223,3.3660869565217393,178.2485145957117,297.08085765951955,43.52880392663395,32.530353913717384,63.03982176437826
MAA,2023,2,3486,1468,2018,57,690,1150,393,8.710714285714285,22.7,31.4,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,2895,57.0,77.46666666666667,3.031304347826087,197.93459552495696,329.8909925415949,42.11130235226621,36.12306368330465,63.03982176437826
MAA,2023,3,5199,1697,3502,66,690,1150,455,14.374193548387098,29.6,64.0,10,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,False,Petra (Wadi Musa),20,False,1,low,45,4760,72.60000000000001,115.53333333333333,4.520869565217391,132.71783035199078,221.1963839199846,32.64089247932295,24.221004039238316,63.03982176437826
MAA,2023,4,5904,2404,3500,67,690,1150,462,17.40666666666667,30.9,31.6,20,3,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,True,Petra (Wadi Musa),20,False,1,low,45,5674,80.39999999999999,131.2,5.133913043478261,116.86991869918698,194.7831978319783,40.71815718157182,21.328760162601625,63.03982176437826
MAA,2023,5,5570,2659,2911,64,690,1150,441,21.654838709677417,34.1,23.5,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,5431,64.0,123.77777777777777,4.843478260869565,123.87791741472172,206.46319569120286,47.73788150807899,22.607719928186714,63.03982176437826
MAA,2023,6,4412,1674,2738,47,690,1150,324,25.03,37.2,2.1,0,0,1,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Petra (Wadi Musa),20,False,1,low,45,4079,47.0,98.04444444444445,3.836521739130435,156.39165911151406,260.6527651858567,37.94197642792385,28.541477787851314,63.03982176437826
MAA,2023,7,3602,1174,2428,55,690,1150,379,28.009677419354837,37.1,0.0,0,0,3,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Petra (Wadi Musa),20,False,1,low,45,3169,55.0,80.04444444444445,3.1321739130434785,191.5602443087174,319.2670738478623,32.59300388672959,34.959744586340925,63.03982176437826
MAA,2023,8,4347,1702,2645,46,690,1150,317,28.23548387096774,40.6,0.3,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,3810,46.0,96.6,3.78,158.73015873015873,264.55026455026456,39.15343915343915,28.96825396825397,63.03982176437826
MAA,2023,9,6020,2731,3289,64,690,1150,441,26.086666666666662,36.2,0.8,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,5470,64.0,133.77777777777777,5.234782608695652,114.61794019933555,191.0299003322259,45.36544850498339,20.91777408637874,63.03982176437826
MAA,2023,10,6012,1950,4062,73,690,1150,503,21.529032258064515,30.6,10.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,5874,73.0,133.6,5.227826086956521,114.77045908183632,191.2840984697272,32.43512974051897,20.94560878243513,63.03982176437826
MAA,2023,11,5405,1649,3756,70,690,1150,483,17.996666666666666,27.2,41.2,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,5242,70.0,120.11111111111111,4.7,127.6595744680851,212.7659574468085,30.508788159111933,23.29787234042553,63.03982176437826
MAA,2023,12,3277,1017,2260,51,690,1150,351,13.725806451612904,24.5,25.0,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Petra (Wadi Musa),20,False,1,low,45,2968,51.0,72.82222222222222,2.849565217391304,210.5584375953616,350.9307293256027,31.03448275862069,38.42691486115349,63.03982176437826
MAA,2024,1,3202,1170,2032,56,690,1150,386,11.061290322580644,20.7,38.4,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,2772,56.0,71.15555555555555,2.7843478260869565,215.4903185509057,359.1505309181761,36.53966271080575,39.32698313554029,63.03982176437826
MAA,2024,2,4174,1946,2228,49,690,1150,338,10.479310344827583,19.6,25.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,3577,49.0,92.75555555555556,3.6295652173913044,165.30905606133206,275.5150934355534,46.621945376137994,30.1689027311931,63.03982176437826
MAA,2024,3,5936,2683,3253,67,690,1150,462,14.55483870967742,26.4,25.9,21,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,False,Petra (Wadi Musa),20,False,1,low,45,5451,81.07,131.9111111111111,5.161739130434783,116.2398921832884,193.73315363881403,45.19878706199461,21.213780323450134,63.03982176437826
MAA,2024,4,5993,2794,3199,74,690,1150,510,20.08,33.8,13.3,9,3,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,True,Petra (Wadi Musa),20,False,1,low,45,5985,80.66000000000001,133.17777777777778,5.211304347826087,115.13432337727349,191.89053896212246,46.62105790088437,21.01201401635241,63.03982176437826
MAA,2024,5,5856,2269,3587,70,690,1150,483,21.596774193548388,33.5,0.9,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,5715,70.0,130.13333333333333,5.092173913043478,117.82786885245902,196.37978142076503,38.74658469945355,21.50358606557377,63.03982176437826
MAA,2024,6,5254,2310,2944,62,690,1150,427,28.85,37.5,0.0,0,0,4,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,True,Petra (Wadi Musa),20,False,1,low,45,4556,62.0,116.75555555555556,4.568695652173913,131.32851161020176,218.8808526836696,43.96650171298059,23.96745336886182,63.03982176437826
MAA,2024,7,3520,1650,1870,47,690,1150,324,27.674193548387095,34.7,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,3114,47.0,78.22222222222223,3.0608695652173914,196.02272727272725,326.7045454545455,46.875,35.77414772727273,63.03982176437826
MAA,2024,8,4364,1579,2785,57,690,1150,393,27.09032258064516,33.6,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,3899,57.0,96.97777777777777,3.794782608695652,158.11182401466544,263.5197066911091,36.182401466544455,28.855407882676445,63.03982176437826
MAA,2024,9,6214,2203,4011,65,690,1150,448,24.216666666666665,33.4,0.1,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,5820,65.0,138.0888888888889,5.403478260869565,111.03958802703573,185.06598004505952,35.45220469906663,20.26472481493402,63.03982176437826
MAA,2024,10,5649,2491,3158,79,690,1150,545,20.364516129032257,28.4,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,5618,79.0,125.53333333333333,4.912173913043478,122.14551248008497,203.57585413347496,44.09630023012922,22.291556027615506,63.03982176437826
MAA,2024,11,5073,2145,2928,66,690,1150,455,14.876666666666669,24.1,13.8,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,4683,66.0,112.73333333333333,4.411304347826087,136.0141927853341,226.6903213088902,42.28267297457126,24.822590183323477,63.03982176437826
MAA,2024,12,3555,1098,2457,59,690,1150,407,11.406451612903227,20.7,20.8,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Petra (Wadi Musa),20,False,1,low,45,3096,59.0,79.0,3.091304347826087,194.0928270042194,323.4880450070324,30.886075949367086,35.42194092827004,63.03982176437826
MAA,2025,1,3307,1508,1799,57,690,1150,393,11.02258064516129,19.0,6.9,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,2861,57.0,73.4888888888889,2.8756521739130436,208.6483217417599,347.74720290293317,45.60024191109767,38.078318717871184,63.03982176437826
MAA,2025,2,3797,1596,2201,49,690,1150,338,8.3,19.6,44.9,1,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,False,Petra (Wadi Musa),20,False,1,low,45,3130,49.49,84.37777777777778,3.3017391304347825,181.72241243086648,302.87068738477745,42.033184092704765,33.16434026863313,63.03982176437826
MAA,2025,3,5529,2082,3447,65,690,1150,448,14.716129032258063,28.4,60.8,29,2,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,True,Petra (Wadi Musa),20,False,1,low,45,5090,83.85000000000001,122.86666666666666,4.8078260869565215,124.79652740097667,207.99421233496113,37.655995659251225,22.775366250678243,63.03982176437826
MAA,2025,4,6893,2236,4657,81,690,1150,558,18.78666666666667,35.8,7.0,0,1,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Petra (Wadi Musa),20,False,1,low,45,6767,81.0,153.17777777777778,5.993913043478261,100.1015522994342,166.835920499057,32.43870593355578,18.268533294646744,63.03982176437826
MAA,2025,5,5435,2232,3203,63,690,1150,434,22.006451612903227,35.8,6.800000000000001,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,5271,63.0,120.77777777777777,4.726086956521739,126.95492180312787,211.59153633854646,41.067157313707455,23.169273229070836,63.03982176437826
MAA,2025,6,4514,2176,2338,51,690,1150,351,25.013333333333332,33.9,0.0,0,0,4,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Petra (Wadi Musa),20,False,1,low,45,4174,51.0,100.31111111111112,3.925217391304348,152.85777580859548,254.76295968099245,48.205582631812135,27.896544085068676,63.03982176437826
MAA,2025,7,4159,1948,2211,46,690,1150,317,27.112903225806452,35.1,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,3715,46.0,92.42222222222222,3.6165217391304347,165.9052656888675,276.50877614811253,46.83818225534984,30.27771098821832,63.03982176437826
MAA,2025,8,3936,1658,2278,59,690,1150,407,27.41290322580645,39.8,0.3,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,3498,59.0,87.46666666666667,3.422608695652174,175.30487804878047,292.1747967479675,42.1239837398374,31.993140243902438,63.03982176437826
MAA,2025,9,6214,2483,3731,70,690,1150,483,24.040000000000003,31.5,0.3,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,5837,70.0,138.0888888888889,5.403478260869565,111.03958802703573,185.06598004505952,39.9581589958159,20.26472481493402,63.03982176437826
MAA,2025,10,6469,2192,4277,70,690,1150,483,21.55161290322581,31.0,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,6318,70.0,143.75555555555556,5.625217391304348,106.66254444272685,177.77090740454477,33.88468078528366,19.46591436079765,63.03982176437826
MAA,2025,11,5349,2156,3193,68,690,1150,469,19.67,29.1,11.2,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,5322,68.0,118.86666666666666,4.651304347826087,128.99607403252944,214.99345672088242,40.30659936436717,23.541783510936625,63.03982176437826
MAA,2025,12,4061,1848,2213,44,690,1150,303,11.30967741935484,24.0,80.5,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Petra (Wadi Musa),20,False,1,low,45,3531,44.0,90.24444444444444,3.531304347826087,169.90888943609946,283.18148239349915,45.506032996798815,31.008372322088157,63.03982176437826
MAD,2020,1,592,242,350,30,150,250,45,8.27741935483871,17.3,114.9,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,487,30.0,9.107692307692307,2.368,253.3783783783784,422.2972972972973,40.87837837837838,46.241554054054056,70.83672351095097
MAD,2020,2,733,304,429,33,150,250,49,9.993103448275862,18.4,72.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,622,33.0,11.276923076923078,2.932,204.63847203274216,341.06412005457025,41.47339699863574,37.346521145975444,70.83672351095097
MAD,2020,3,961,419,542,58,150,250,87,13.106451612903228,25.9,132.79999999999998,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,861,58.0,14.784615384615385,3.844,156.08740894901143,260.1456815816857,43.600416233090534,28.48595213319459,70.83672351095097
MAD,2020,4,1303,523,780,62,150,250,93,16.46,29.3,15.1,7,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,False,Madaba,10,False,2,medium,65,1233,66.34,20.046153846153846,5.212,115.11895625479663,191.8649270913277,40.13814274750575,21.009209516500384,70.83672351095097
MAD,2020,5,1156,407,749,51,150,250,76,22.193548387096776,37.1,48.2,23,3,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,True,Madaba,10,False,2,medium,65,1117,62.73,17.784615384615385,4.624,129.75778546712803,216.26297577854672,35.207612456747405,23.680795847750865,70.83672351095097
MAD,2020,6,662,262,400,39,150,250,58,23.80666666666667,33.0,0.4,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,624,39.0,10.184615384615384,2.648,226.58610271903322,377.6435045317221,39.577039274924466,41.35196374622357,70.83672351095097
MAD,2020,7,607,208,399,31,150,250,46,26.929032258064513,37.3,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,543,31.0,9.338461538461539,2.428,247.1169686985173,411.8616144975288,34.2668863261944,45.09884678747941,70.83672351095097
MAD,2020,8,811,259,552,36,150,250,54,26.183870967741935,40.6,0.0,0,0,4,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,True,Madaba,10,False,2,medium,65,735,36.0,12.476923076923077,3.244,184.9568434032059,308.26140567200986,31.935881627620223,33.75462392108508,70.83672351095097
MAD,2020,9,916,285,631,56,150,250,84,28.15,41.7,0.2,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,804,56.0,14.092307692307692,3.664,163.75545851528383,272.92576419213975,31.113537117903928,29.8853711790393,70.83672351095097
MAD,2020,10,908,306,602,55,150,250,82,23.903225806451612,35.5,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,854,55.0,13.96923076923077,3.632,165.19823788546256,275.3303964757709,33.70044052863436,30.148678414096917,70.83672351095097
MAD,2020,11,977,487,490,55,150,250,82,15.726666666666668,25.2,73.3,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,914,55.0,15.03076923076923,3.908,153.5312180143296,255.88536335721597,49.84646878198567,28.019447287615147,70.83672351095097
MAD,2020,12,572,240,332,37,150,250,55,12.451612903225806,22.4,26.5,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Madaba,10,False,2,medium,65,507,37.0,8.8,2.288,262.23776223776224,437.06293706293707,41.95804195804196,47.85839160839161,70.83672351095097
MAD,2021,1,623,259,364,30,150,250,45,11.47741935483871,21.6,58.8,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Madaba,10,False,2,medium,65,543,30.0,9.584615384615384,2.492,240.77046548956662,401.2841091492777,41.57303370786517,43.94060995184591,70.83672351095097
MAD,2021,2,628,305,323,36,150,250,54,11.55714285714286,21.0,50.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Madaba,10,False,2,medium,65,548,36.0,9.661538461538461,2.512,238.8535031847134,398.0891719745223,48.56687898089172,43.59076433121019,70.83672351095097
MAD,2021,3,1081,440,641,63,150,250,94,13.329032258064515,29.0,27.4,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Madaba,10,False,2,medium,65,972,63.0,16.630769230769232,4.324,138.7604070305273,231.26734505087882,40.70305272895467,25.32377428307123,70.83672351095097
